1	1	1	74	73	75	1	1	74	73	75	1	1	74	73	75	1	1	74	73	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	20	20	20	20	20	20	20	20	20	20	20	20	1	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	47	47	47	31	31	59	59	59	31	31	31	31	46	46	46	46	46	46	46	31	31	31	31	31	31	31	31	31	1	1	31	31	31	31	31	64	65	64	31	31	64	65	64	31	31	31	64	65	64	31	31	31	64	65	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	33	32	31	33	32	31	33	32	31	33	32	31	71	71	71	71	71	71	71	71	71	35	34	34	34	34	34	34	34	34	34	35	34	71	71	71	71	71	71	71	71	35	34	34	34	34	34	34	34	34	34	34	34	34	34	38	71	71	71	71	71	71	71	71	71	71	71	40	35	34	34	64	65	64	65	64	65	97	31	97	64	65	64	65	64	65	64	65	64	65	64	65	31	1	48	48	48	1	64	65	64	65	64	65	64	65	31	32	33	64	65	64	65	64	65	64	65	64	65	64	65	64	65	64	65	1	1	1	1	1	1	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72	1	1	1	1	1	1	1	124	124
1	1	72	1	1	1	76	72	1	1	1	76	72	1	1	1	76	72	1	1	1	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97	1	1	1	1	97	1	1	1	1	31	32	33	31	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	20	20	20	20	20	20	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	59	59	59	18	59	59	59	18	59	59	18	59	59	59	59	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32	32	32	1	1	1	32	32	1	1	1	33	33	33	1	1	1	33	33	33	1	1	33	33	33	33	33	33	33	33	33	33	33	33	33	33	31	33	32	31	33	32	31	33	32	31	33	32	33	1	1	1	1	1	1	1	1	1	40	35	34	34	34	34	34	34	34	38	39	1	1	1	1	1	1	1	1	1	40	35	34	34	34	34	34	34	34	34	34	34	34	38	39	1	1	1	1	1	1	1	1	1	1	1	1	40	35	34	1	1	1	1	1	1	98	1	98	1	1	1	1	1	1	1	1	1	1	1	1	1	63	31	32	33	60	1	1	1	1	1	1	1	1	32	31	32	1	1	1	1	1	1	1	1	1	1	1	1	63	31	32	33	1	1	1	1	1	74	1	75	1	1	1	1	1	1	1	1	1	1	1	1	1	74	1	75	1	1	1	1	1	1	124	124
1	1	1	75	73	74	1	1	75	73	74	1	1	75	73	74	1	1	75	73	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	1	1	1	1	1	97	1	1	1	1	97	1	1	99	1	46	46	46	46	46	46	1	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	22	22	22	22	22	22	22	22	22	22	22	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	1	1	1	18	1	1	1	18	1	1	18	1	1	1	1	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	1	1	1	1	1	1	1	1	1	1	8	1	1	1	1	1	1	1	1	1	1	8	1	1	1	1	1	1	1	1	1	1	33	33	33	1	1	1	33	33	1	1	1	33	33	33	1	1	1	33	33	33	1	1	33	33	33	33	33	33	33	33	33	33	33	33	33	33	31	33	32	31	33	32	31	33	32	31	33	32	33	1	1	1	1	1	1	1	1	1	1	40	35	34	34	34	34	34	38	39	1	1	1	1	1	1	1	1	1	1	1	40	35	34	34	34	34	34	34	34	34	34	38	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	35	1	1	1	1	1	63	31	32	33	60	1	1	1	1	1	1	1	1	1	1	1	1	63	32	31	32	60	1	1	1	1	1	1	1	1	33	32	31	1	1	1	1	1	1	1	1	1	1	1	1	63	32	31	32	1	1	1	1	76	1	1	1	72	1	1	1	1	1	1	1	1	1	1	1	74	1	1	1	75	1	1	1	1	1	124	124
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97	48	48	48	48	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59	59	59	59	59	59	59	59	59	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	1	1	1	18	1	1	19	1	1	1	1	1	1	1	1	1	59	1	1	1	1	1	1	1	1	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	1	1	1	8	1	1	1	1	1	1	1	1	1	1	9	1	1	1	1	1	1	1	1	1	1	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	33	33	1	1	1	33	33	33	1	1	33	33	33	33	33	33	33	33	33	33	33	33	1	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	35	34	34	34	38	39	1	1	1	1	1	1	1	1	1	1	1	1	1	40	35	34	34	34	34	34	34	34	38	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	1	1	1	1	1	63	32	31	32	60	1	1	1	1	1	1	1	1	1	1	1	1	63	33	32	31	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	33	32	31	1	1	1	74	1	1	1	1	1	75	1	1	1	1	1	1	1	1	1	74	1	1	1	1	1	75	1	1	1	1	124	124
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32	33	31	32	33	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	1	1	1	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	1	1	1	9	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	33	33	1	1	33	33	33	33	33	33	33	33	33	1	1	1	1	9	1	1	1	1	1	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	1	1	1	1	1	40	35	34	38	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	35	34	34	34	34	34	38	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	33	32	31	60	1	1	1	1	1	1	1	1	1	1	1	1	1	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	31	32	33	1	1	72	1	1	1	1	1	1	1	76	1	1	1	76	1	1	1	72	1	1	1	1	1	1	1	76	73	73	76	124	124
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	33	31	32	33	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59	1	1	1	1	1	1	1	59	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	33	33	1	1	33	33	33	33	33	33	33	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	1	1	12	1	1	1	1	1	1	1	1	1	1	1	1	1	40	37	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	35	34	34	34	38	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32	31	32	1	1	1	1	1	1	1	1	1	1	1	75	1	74	1	75	1	74	1	1	1	1	1	1	1	1	1	1	1	1	124	124
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	1	1	1	1	1	1	1	1	1	1	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47	47	47	47	47	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	102	102	1	1	1	1	21	1	1	1	1	1	1	1	1	1	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	33	33	33	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	35	34	38	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	32	31	1	1	1	1	1	1	1	1	1	1	1	1	76	1	1	1	76	1	1	1	1	1	1	1	1	1	1	1	1	1	124	124
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	21	1	1	1	107	20	21	21	1	1	1	1	1	1	107	20	106	1	1	1	1	1	1	1	1	1	1	1	103	1	1	1	1	103	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	33	33	1	1	1	1	1	1	1	1	44	44	33	23	23	23	23	23	23	23	23	23	23	23	23	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	37	39	1	1	1	1	1	1	1	1	1	38	37	35	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	48	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	124	124
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	21	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	102	102	1	1	1	1	20	20	1	1	1	107	20	20	20	21	21	1	105	1	1	107	20	106	1	1	1	1	1	1	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44	44	33	33	33	25	24	24	24	24	24	24	24	24	24	24	24	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38	39	34	40	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	31	32	33	60	1	1	1	1	1	1	1	1	1	1	1	48	48	48	1	1	1	1	1	1	1	1	48	48	48	1	1	1	1	1	1	1	1	1	12	1	1	1	1	1	1	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72	1	1	1	1	1	1	1	124	124
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	21	1	1	1	1	20	20	1	1	1	107	20	20	20	20	20	21	21	106	1	107	20	106	1	1	103	1	1	103	1	1	1	20	20	20	20	20	20	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	19	19	19	19	6	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44	44	33	33	33	33	1	25	24	108	1	24	24	108	1	24	24	108	1	26	1	1	1	1	1	38	37	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38	37	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38	39	34	34	34	40	35	1	1	1	1	1	1	38	37	35	1	1	1	1	1	1	1	1	1	1	1	1	63	32	31	32	60	1	1	1	1	1	1	1	1	1	1	63	31	32	33	60	1	1	1	1	1	1	1	31	32	33	1	1	1	1	1	1	1	1	1	13	1	1	1	1	1	74	1	75	1	1	1	1	1	1	1	1	1	1	1	1	1	74	1	75	1	1	1	1	1	1	124	124
